,reward,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
0,5.9995778879107755,16,1024,8,65536,8,16,1,2.6,0.000471,752.47,30.549500856000005,64.86093600000001
1,22.271714922049,3,128,16,64,4,8,4,3.2,0.000449,41.17,2.479582744,5.522456
2,35.46099290780141,10,32,256,1024,8,2,8,2.7,0.000282,146.1,5.317105206000001,18.854983
3,10.46195031719776,15,16,128,65536,4,4,1,3.3,0.000446,585.58,23.191508953999996,51.998898999999994
4,34.443355095841994,9,4096,128,128,16,16,8,2.5,0.000251,430.2,10.008562249999999,39.87475
5,30.674846625766868,5,256,2048,16384,16,1,1,2.0,0.000326,248.81,7.339972803999999,22.515254
6,31.347962382445143,11,4,128,64,1,4,1,2.9,0.000319,124.6,5.952338391999999,18.659367999999997
7,20.493072038793585,7,128,2048,32768,1,1,2,2.7,0.000439,421.72,14.724152190000002,33.54021
8,0.0,10,8,4096,64,2,1,16,3.1,0.0,0.0,0.0,0.0
9,0.0,4,4,128,1024,4,8,1,2.3,0.0,0.0,0.0,0.0
10,31.347962382445143,11,2048,1024,512,16,8,2,2.3,0.000319,387.27,12.887112886999999,40.398472999999996
11,12.128282196589737,11,4,32,65536,16,2,8,2.7,0.000319,643.08,14.630030634999999,45.862165
12,31.347962382445143,11,512,8,32768,2,4,4,2.6,0.000319,399.61,11.233907828,35.216012
13,21.141649048625794,16,1024,4,8192,4,4,1,3.2,0.000473,358.74,18.78309015,39.710550000000005
14,24.213075060532685,14,16,256,512,4,8,16,3.0,0.000413,200.5,10.768646252,26.074204
15,9.890832693685764,13,64,512,65536,8,2,4,2.5,0.000381,651.6,19.867076598,52.144558
16,0.0,15,8,32,4096,4,16,16,2.8,0.0,0.0,0.0,0.0
17,31.347962382445143,11,32,128,2048,8,1,16,3.8,0.000319,159.67,6.525846162,20.457197999999998
18,24.213075060532685,14,64,8,2048,8,16,2,3.4,0.000413,250.8,10.999909319,26.634163
19,0.0,5,8,1024,8192,4,16,4,2.8,0.0,0.0,0.0,0.0
20,24.449877750611247,6,64,32,8192,4,16,4,2.4,0.000409,163.78,6.050251519000001,14.792791000000001
21,22.271714922049,3,8,32,4096,1,8,1,2.0,0.000449,70.136,3.2670762110000005,7.276339
22,29.963417556086934,8,4096,128,1024,16,1,16,3.9,0.000318,409.78,11.437135847999999,35.965836
23,30.674846625766868,5,4096,512,128,16,8,4,2.0,0.000326,262.92,7.9054739199999995,24.24992
24,6.364772319026062,15,4096,64,16384,4,16,1,3.0,0.000446,750.76,31.264424721999994,70.09960699999999
25,0.0,10,1024,4096,64,16,4,16,2.3,0.0,0.0,0.0,0.0
26,31.347962382445143,11,4,512,64,1,2,1,2.4,0.000319,164.37,6.938668528000001,21.751312000000002
27,7.936507936507937,2,2048,64,16384,8,2,16,3.4,0.00126,188.9,17.949907080000003,14.245958000000002
28,15.456952399931753,16,2048,16,128,16,1,2,2.7,0.000471,468.8,22.857968649,48.530719
